model_name,train_seed,node,method,test_seed,scenario,mismatch,noise_std,pulse_step,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,110,mismatch,0.5,0.0,-1,0.017309759603774583,0.05635139181602998,0.05192927881132375,0.029630523094516477,0.01831721141934395,0.08858732520567807,3.650179379138154,0.0075,,
lqr_node3_q1_r1,-1,3,LQR,111,mismatch,0.5,0.0,-1,0.04454195032752462,0.08349659532660816,0.13362585098257385,0.03933592899530022,0.004387884400784969,0.06669501997952865,1.4501861950160149,0.0,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,111,mismatch,0.5,0.0,-1,0.015463730238659844,0.036033002894037214,0.04639119071597953,0.01673456641305008,0.004795094020664692,0.07299752241729798,3.765250148747753,0.01,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,111,mismatch,0.5,0.0,-1,0.01563008515576887,0.03594093130729261,0.04689025546730661,0.014275850041160061,0.0038402006030082703,0.0773450662381947,4.0921747078784865,0.0125,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,111,mismatch,0.5,0.0,-1,0.014721873849986472,0.03521802133666315,0.04416562154995942,0.015345403844099721,0.004258687607944012,0.07864577443039328,4.2549478028584184,0.01,,
lqr_node3_q1_r1,-1,3,LQR,112,mismatch,0.5,0.0,-1,0.06750058601161346,0.18353045494202547,0.20250175803484038,0.01735559362274261,0.005446195602416992,0.10592085785800263,2.1764482848388678,0.0,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,112,mismatch,0.5,0.0,-1,0.05802655397973961,0.1841324062571457,0.17407966193921884,0.014801652334561502,0.005338240414857864,0.12803764278974913,4.600385727616316,0.0075,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,112,mismatch,0.5,0.0,-1,0.05990632882257358,0.18107176800483565,0.17971898646772075,0.013056861808707501,0.0010448731482028961,0.1055963693396827,2.438172776327409,0.0,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,112,mismatch,0.5,0.0,-1,0.059273893606221165,0.18032348571000084,0.1778216808186635,0.014346192363810576,0.004771184176206589,0.10418846006702603,2.2861995881847683,0.0,,
lqr_node3_q1_r1,-1,3,LQR,113,mismatch,0.5,0.0,-1,0.06395557069228165,0.16649542078814913,0.19186671207684494,0.03223942427171601,0.017990857362747192,0.10776667928279893,0.9365354571639488,0.0,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,113,mismatch,0.5,0.0,-1,0.04937275210728347,0.1286521446194403,0.1481182563218504,0.02774491748071195,0.01685287058353424,0.14875778882878082,4.8146687985999606,0.01,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,113,mismatch,0.5,0.0,-1,0.04612500569879922,0.12431124712399373,0.13837501709639766,0.022915290329421377,0.013280108571052551,0.13242183635568716,2.8441267988168466,0.0025,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,113,mismatch,0.5,0.0,-1,0.045734787432992474,0.12485004851123391,0.13720436229897742,0.024645275959492098,0.014835834503173828,0.13153276709547065,2.7256260160277743,0.005,,
lqr_node3_q1_r1,-1,3,LQR,114,mismatch,0.5,0.0,-1,0.038630107349576004,0.08363953636222013,0.11589032204872801,0.017874021198094628,0.027447819709777832,0.05394564432255602,0.8153947963471773,0.0,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,114,mismatch,0.5,0.0,-1,0.018984094828813153,0.06292751279395764,0.05695228448643946,0.005307188979062585,0.008215457201004028,0.058494727844906565,2.286094025902572,0.005,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,114,mismatch,0.5,0.0,-1,0.019609349747076135,0.0626747307166466,0.058828049241228406,0.01034058728772733,0.02433207631111145,0.055896028177812696,2.0845671327069866,0.005,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,114,mismatch,0.5,0.0,-1,0.01883465544098457,0.06214707036644292,0.056503966322953715,0.006456702266371361,0.012122556567192078,0.05440267913062079,1.5951684847252656,0.0,,
lqr_node3_q1_r1,-1,3,LQR,115,mismatch,0.5,0.0,-1,0.032179329786232905,0.06337005097465974,0.09653798935869871,0.04353740354310031,0.08237206935882568,0.0545046631582851,0.7468396140014654,0.0,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,115,mismatch,0.5,0.0,-1,0.01223055472023048,0.024372205546523945,0.036691664160691445,0.026980241352439295,0.049116671085357666,0.05386262268125268,2.55412659280271,0.0075,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,115,mismatch,0.5,0.0,-1,0.011945573351766329,0.024218344399304224,0.03583672005529898,0.02880183350938706,0.046963661909103394,0.05677854300341906,2.7038041766777505,0.0075,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,115,mismatch,0.5,0.0,-1,0.01050126709853758,0.023758524506485672,0.03150380129561274,0.023647640544323275,0.044189393520355225,0.053778003000113137,2.5378164724093506,0.0075,,
lqr_node3_q1_r1,-1,3,LQR,116,mismatch,0.5,0.0,-1,0.07994231394571828,0.19957902894427368,0.23982694183715486,0.06724034265879496,0.059635650366544724,0.1788056017591409,4.829606371625809,0.0,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,116,mismatch,0.5,0.0,-1,0.07807281518766095,0.20041121152833466,0.23421844556298282,0.06991360464742706,0.06031532445922494,0.16762105081964312,4.351471844216583,0.005,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,116,mismatch,0.5,0.0,-1,0.0748679483280744,0.19383858236632842,0.2246038449842232,0.06914792420848469,0.05628886306658387,0.19763426515482774,6.828680250511713,0.015,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,116,mismatch,0.5,0.0,-1,0.07409315637188188,0.1942231752931631,0.22227946911564567,0.06713424594268019,0.055745207238942385,0.19185028708263527,6.429615037694866,0.015,,
lqr_node3_q1_r1,-1,3,LQR,117,mismatch,0.5,0.0,-1,0.04902731639206106,0.18172769234790917,0.14708194917618317,0.04182710830858092,0.0072542112320661545,0.07935751770184511,3.4875937633505596,0.005,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,117,mismatch,0.5,0.0,-1,0.039917277355104724,0.16465933742149935,0.11975183206531416,0.009048745760487186,0.005960153415799141,0.11495985111170576,7.582342555051131,0.02,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,117,mismatch,0.5,0.0,-1,0.042820515436819404,0.1687306507487564,0.12846154631045822,0.009341418113628472,0.00878322683274746,0.12441136679865253,8.329707198419602,0.025,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,117,mismatch,0.5,0.0,-1,0.04098426648616908,0.16626054475042062,0.12295279945850725,0.008265784898496888,0.0027391593903303146,0.110105736817505,7.3605505457899945,0.0225,,
lqr_node3_q1_r1,-1,3,LQR,118,mismatch,0.5,0.0,-1,0.041333483916444896,0.08375791876786642,0.12400045174933469,0.05769898281375199,0.019195154309272766,0.08400086674718343,3.1635985191343234,0.0,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,118,mismatch,0.5,0.0,-1,0.028159166942292504,0.07508393707817711,0.08447750082687751,0.01358823287933145,0.01108228787779808,0.08495145456452025,3.850269151903259,0.01,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,118,mismatch,0.5,0.0,-1,0.029736943494378342,0.07543054049013503,0.08921083048313504,0.01313089226073597,0.006386186927556992,0.09428586148566327,5.141169117717087,0.015,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,118,mismatch,0.5,0.0,-1,0.028837949770687772,0.07433578212591681,0.08651384931206331,0.014077241972295774,0.008121486753225327,0.09231749619183101,5.046681437098,0.015,,
lqr_node3_q1_r1,-1,3,LQR,119,mismatch,0.5,0.0,-1,0.032698678073774426,0.10725683989365353,0.09809603422132328,0.0203258578757537,0.009838417172431946,0.10340581787154984,3.7678198580403888,0.0025,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,119,mismatch,0.5,0.0,-1,0.02730061990655618,0.10847144844314635,0.08190185971966854,0.016938744124347045,0.006697375327348709,0.11949772051444969,6.865996666510267,0.02,,
ppo_continuous_hopfield_node3_final_seed_123,123,3,PPO,119,mismatch,0.5,0.0,-1,0.027516009281207485,0.10602912139504878,0.08254802784362246,0.013275070483853787,0.002209227532148361,0.13018017506605464,7.8099524561858376,0.0225,,
ppo_continuous_hopfield_node3_final_seed_42,42,3,PPO,119,mismatch,0.5,0.0,-1,0.026531729473463776,0.1056206963028118,0.07959518842039133,0.014022019858483547,0.00457049161195755,0.1240668248691761,7.421419396176529,0.0225,,
lqr_node2_q1_r1,-1,2,LQR,100,mismatch,1.0,0.0,-1,0.11247289770438412,0.24004221661216563,0.33741869311315237,0.19849838344035325,0.03633922152221203,0.16459500188256312,6.555881872897048,0.0125,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,100,mismatch,1.0,0.0,-1,0.07774929102728528,0.23672330735644612,0.23324787308185588,0.05454586582534291,0.02091650664806366,0.23132562670773105,13.666081164562167,0.0325,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,100,mismatch,1.0,0.0,-1,0.088116332223594,0.23522779642810243,0.264348996670782,0.0832722181868222,0.026129459962248802,0.2134932168664183,11.403988223281928,0.025,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,100,mismatch,1.0,0.0,-1,0.0883385145845912,0.23545094317893803,0.2650155437537736,0.09069750850939733,0.026144035160541534,0.22109032906313192,12.13893677779118,0.0275,,
lqr_node2_q1_r1,-1,2,LQR,101,mismatch,1.0,0.0,-1,0.33735601285182976,0.7657818820197487,1.0120680385554892,0.2537917536165979,0.45202985405921936,0.22167319934809362,9.391157829299324,0.02,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,101,mismatch,1.0,0.0,-1,0.3242054886183859,0.8036323129291978,0.9726164658551576,0.07351723267340365,0.06297335028648376,0.48966265393611497,29.867321556956565,0.08,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,101,mismatch,1.0,0.0,-1,0.30578260202385044,0.7555528096405094,0.9173478060715513,0.07184357196092606,0.07842433452606201,0.3598841963674957,19.137361951142253,0.0425,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,101,mismatch,1.0,0.0,-1,0.3160052094523387,0.7611495385323115,0.9480156283570161,0.12084574362745991,0.10751372575759888,0.37925661463950044,20.335533216634275,0.045,,
lqr_node2_q1_r1,-1,2,LQR,102,mismatch,1.0,0.0,-1,0.21974540327800282,0.3659384258025939,0.6592362098340084,0.49378337766285296,0.12377074360847473,0.15114231568061806,2.6707101826739166,0.0,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,102,mismatch,1.0,0.0,-1,0.11128998860284835,0.30507181118537785,0.33386996580854506,0.08673947533293638,0.0249217227101326,0.1737614543434985,6.652778343928903,0.0125,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,102,mismatch,1.0,0.0,-1,0.133041664790006,0.3082941591037089,0.399124994370018,0.14294608147745883,0.04694946110248566,0.1686228009828011,5.458163477563201,0.01,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,102,mismatch,1.0,0.0,-1,0.1331626591113948,0.30726453472447063,0.3994879773341844,0.1370209726838418,0.07803191989660263,0.16370746294533522,5.208696421542585,0.01,,
lqr_node2_q1_r1,-1,2,LQR,103,mismatch,1.0,0.0,-1,0.23767110474519154,0.5879608843127857,0.7130133142355746,0.3048684510551853,0.14833679795265198,0.2267164696461435,9.1202480599158,0.02,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,103,mismatch,1.0,0.0,-1,0.21530666124115908,0.5897250150482027,0.6459199837234773,0.0905150384814651,0.0533413290977478,0.4086511607219156,23.208744938949977,0.0625,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,103,mismatch,1.0,0.0,-1,0.21080445166652464,0.5726396741722639,0.6324133549995739,0.146825386878149,0.07739493250846863,0.3239887687482144,16.589601165775733,0.04,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,103,mismatch,1.0,0.0,-1,0.20443237486511395,0.5739672933177432,0.6132971245953418,0.08595988733900918,0.061076849699020386,0.3346985124441751,17.348969312820426,0.0425,,
lqr_node2_q1_r1,-1,2,LQR,104,mismatch,1.0,0.0,-1,0.2067974052896703,0.6141100224824246,0.6203922158690109,0.04935109167486245,0.02897132048383355,0.2380394890676241,11.984961640075795,0.0275,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,104,mismatch,1.0,0.0,-1,0.22848161520240542,0.6404617394430531,0.6854448456072163,0.056311927241399704,0.02169801015406847,0.4056577950047139,26.30430310116286,0.08,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,104,mismatch,1.0,0.0,-1,0.21892910175819372,0.6279277106319205,0.6567873052745812,0.06622230216147906,0.04095549788326025,0.335796482582342,20.805710303787023,0.05,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,104,mismatch,1.0,0.0,-1,0.2174199351132015,0.6288618481501155,0.6522598053396046,0.04556298405391934,0.019141115248203278,0.3576165771302291,22.64581729163817,0.06,,
lqr_node2_q1_r1,-1,2,LQR,105,mismatch,1.0,0.0,-1,0.09043231054502582,0.26712434041999017,0.27129693163507745,0.05804467421990854,0.10028469562530518,0.07976888597880036,1.2688803374434428,0.0,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,105,mismatch,1.0,0.0,-1,0.0751626634341684,0.23041239925684123,0.2254879903025052,0.05969217327641852,0.09577286243438721,0.13753482968804248,6.014147496947997,0.0125,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,105,mismatch,1.0,0.0,-1,0.08243529140447589,0.23624534869451072,0.24730587421342767,0.07491953192669669,0.11099421977996826,0.11098232071967494,4.1281054379970445,0.0075,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,105,mismatch,1.0,0.0,-1,0.07775986062499043,0.2334786904634893,0.2332795818749713,0.05710591191862836,0.09605920314788818,0.14050990358886872,5.648147792889569,0.01,,
lqr_node2_q1_r1,-1,2,LQR,106,mismatch,1.0,0.0,-1,0.06037000585146131,0.1580251330201755,0.1811100175543839,0.08270989512495788,0.043858448043465614,0.13555952868766344,5.2034773133735746,0.01,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,106,mismatch,1.0,0.0,-1,0.05894077723073221,0.15696911137607442,0.17682233169219663,0.05606268016897418,0.02639084681868553,0.1635388944883299,7.8898499832172195,0.02,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,106,mismatch,1.0,0.0,-1,0.06274525268840993,0.15880327721804596,0.1882357580652298,0.07740862944082898,0.054611317813396454,0.1598897348727074,7.732569574077875,0.02,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,106,mismatch,1.0,0.0,-1,0.0579269300663963,0.1573531534546025,0.17378079019918888,0.04605397578029905,0.011998937465250492,0.15916602785450562,7.6946003456213905,0.02,,
lqr_node2_q1_r1,-1,2,LQR,107,mismatch,1.0,0.0,-1,0.16950177201724062,0.41915865054149815,0.5085053160517219,0.1858437114659651,0.48007357120513916,0.14518955991331411,5.25723549213012,0.01,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,107,mismatch,1.0,0.0,-1,0.14196012565302518,0.3936450452586073,0.4258803769590756,0.13850992186753838,0.37833094596862793,0.27503960884345735,15.494652189936904,0.0325,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,107,mismatch,1.0,0.0,-1,0.15861844181269716,0.3903380589113187,0.4758553254380915,0.19131920022177107,0.4736858606338501,0.21838748206075587,10.798058792096281,0.0275,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,107,mismatch,1.0,0.0,-1,0.14758528163346926,0.3884046209164129,0.44275584490040776,0.14400445467528003,0.4421004056930542,0.24262356152409628,12.428634519451423,0.0275,,
lqr_node2_q1_r1,-1,2,LQR,108,mismatch,1.0,0.0,-1,0.20483496176649477,0.4781236132548065,0.6145048852994843,0.1673638848932805,0.430580198764801,0.1507717533709648,6.808749523463558,0.015,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,108,mismatch,1.0,0.0,-1,0.16816720267113666,0.4557030060135401,0.50450160801341,0.1064663769585299,0.186226487159729,0.25960524164679044,14.695458359454364,0.0375,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,108,mismatch,1.0,0.0,-1,0.17077022046934587,0.4430874350117726,0.5123106614080376,0.12440408607599912,0.24629342555999756,0.20041265849609327,11.283407636119472,0.03,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,108,mismatch,1.0,0.0,-1,0.1728381482959382,0.4439143412402827,0.5185144448878146,0.12590143302984444,0.3042284846305847,0.21286490990633977,11.58790027037469,0.0325,,
lqr_node2_q1_r1,-1,2,LQR,109,mismatch,1.0,0.0,-1,0.2328437919483047,0.604346240924233,0.6985313758449141,0.24716775238881877,0.09948582574725151,0.2624718954762635,12.775027286906234,0.025,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,109,mismatch,1.0,0.0,-1,0.21145443586711574,0.6329190089511083,0.6343633076013472,0.0255233912418286,0.011070840060710907,0.41941679144589383,28.40033512818767,0.0875,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,109,mismatch,1.0,0.0,-1,0.21274552242605888,0.621373863737723,0.6382365672781766,0.07979739971320939,0.035623010247945786,0.3674179145745803,23.078770583676857,0.055,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,109,mismatch,1.0,0.0,-1,0.20706048159544987,0.6214801008528743,0.6211814447863496,0.037116101241590066,0.02060043439269066,0.3787452195796586,24.01649448370592,0.06,,
lqr_node2_q1_r1,-1,2,LQR,110,mismatch,1.0,0.0,-1,0.1223602305286032,0.1730004092679043,0.36708069158580964,0.30443429361373464,0.10839717835187912,0.06854533349692779,0.3954856212058793,0.0,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,110,mismatch,1.0,0.0,-1,0.05865664332981221,0.106085564177521,0.1759699299894366,0.13172802632030697,0.07343409955501556,0.12757216031637572,4.616237430950189,0.0125,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,110,mismatch,1.0,0.0,-1,0.07806071844099033,0.11966034619015194,0.23418215532297096,0.20686885946786698,0.07611095160245895,0.10567460393073255,2.8646100948391626,0.0075,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,110,mismatch,1.0,0.0,-1,0.07173674121144494,0.11644030700699075,0.21521022363433479,0.16675630756826312,0.1020660549402237,0.12261888284487023,3.292714316056083,0.0075,,
lqr_node2_q1_r1,-1,2,LQR,111,mismatch,1.0,0.0,-1,0.16888678944201294,0.2862093380119065,0.5066603683260388,0.2105187326784671,0.038150074891746044,0.139653782184036,3.4805200937885865,0.0025,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,111,mismatch,1.0,0.0,-1,0.11504321601450852,0.24312820821656847,0.3451296480435256,0.10329207698067214,0.025163460988551378,0.21177286697444772,10.268281193056621,0.0225,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,111,mismatch,1.0,0.0,-1,0.1401353231758957,0.2528664244206371,0.42040596952768705,0.14653077437599868,0.05713280430063605,0.1807706469200793,7.565588770026425,0.0175,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,111,mismatch,1.0,0.0,-1,0.1374555112842814,0.2525998391939267,0.4123665338528442,0.15424977470028364,0.039863298181444407,0.21795450257801652,10.180649099368281,0.0175,,
lqr_node2_q1_r1,-1,2,LQR,112,mismatch,1.0,0.0,-1,0.07404954215966116,0.12111801926611812,0.22214862647898345,0.21132059682758503,0.04224313795566559,0.11441814296538047,3.7329852893955335,0.0,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,112,mismatch,1.0,0.0,-1,0.054664606355627685,0.10250041527093438,0.16399381906688307,0.12500525115023334,0.03071659803390503,0.13921533445096076,6.5941347958297385,0.02,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,112,mismatch,1.0,0.0,-1,0.06317961251313611,0.1100942169310479,0.18953883753940834,0.16477666476189537,0.047788675874471664,0.12869373800005401,5.944994922481528,0.0175,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,112,mismatch,1.0,0.0,-1,0.06641791619790884,0.11375492712613368,0.19925374859372652,0.18161384054218177,0.021713145077228546,0.15950730695688814,6.853082377176761,0.02,,
lqr_node2_q1_r1,-1,2,LQR,113,mismatch,1.0,0.0,-1,0.14368932409961388,0.25388202872536936,0.4310679722988416,0.3076406263826806,0.09759831428527832,0.09485756206161289,0.6556765551110417,0.0,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,113,mismatch,1.0,0.0,-1,0.07809143913453034,0.20385650595493274,0.23427431740359103,0.08438356590951666,0.03742876648902893,0.12930583637997398,2.1550222609647958,0.0,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,113,mismatch,1.0,0.0,-1,0.0943235439911844,0.21356606501848435,0.28297063197355316,0.1163827621228533,0.029938265681266785,0.11043466198399775,1.7000069765270842,0.0025,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,113,mismatch,1.0,0.0,-1,0.09141966783738109,0.2120077557723272,0.2742590035121433,0.13399397924450446,0.03833022713661194,0.11406338584616298,1.7386231056640455,0.0025,,
lqr_node2_q1_r1,-1,2,LQR,114,mismatch,1.0,0.0,-1,0.16884699390608127,0.2566858413285542,0.5065409817182438,0.17329152701077638,0.14936411380767822,0.10835813705095536,1.7631721521830803,0.0,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,114,mismatch,1.0,0.0,-1,0.07279418305771043,0.15059736107951713,0.2183825491731313,0.034827044084208246,0.05705651640892029,0.12995917084359765,3.884147264765631,0.01,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,114,mismatch,1.0,0.0,-1,0.0929523390758061,0.1674759316959543,0.27885701722741835,0.06278285507204724,0.04699729382991791,0.12647475265059388,3.7197352348168247,0.01,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,114,mismatch,1.0,0.0,-1,0.09141433408757918,0.17003609971539227,0.2742430022627375,0.0647210290276066,0.09164723753929138,0.14456984504797216,4.420010432316741,0.01,,
lqr_node2_q1_r1,-1,2,LQR,115,mismatch,1.0,0.0,-1,0.09253222222694646,0.20501451454755956,0.2775966666808394,0.0805201669924973,0.12484276294708252,0.08804922500561965,1.3941368777247156,0.0,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,115,mismatch,1.0,0.0,-1,0.06132013634341155,0.13449700671683726,0.18396040903023464,0.049567765843721086,0.07609418034553528,0.12998962348461746,4.702109388933919,0.0125,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,115,mismatch,1.0,0.0,-1,0.07281396714064695,0.14842474106772335,0.21844190142194084,0.047261104033685025,0.06664049625396729,0.11729388364458322,3.9294585690287684,0.01,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,115,mismatch,1.0,0.0,-1,0.07635857388245582,0.15059565039446016,0.22907572164736745,0.06625844735974147,0.10747340321540833,0.20327914806264,7.559787830545982,0.015,,
lqr_node2_q1_r1,-1,2,LQR,116,mismatch,1.0,0.0,-1,0.12873097672262668,0.29463013355782763,0.38619293016788,0.09890530653941779,0.038601509761065245,0.12570165352553433,5.527845861748193,0.0125,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,116,mismatch,1.0,0.0,-1,0.0937489853507637,0.22662920804062894,0.2812469560522911,0.09521050288997314,0.02490231767296791,0.19816081272322045,10.266006243546368,0.0275,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,116,mismatch,1.0,0.0,-1,0.10229880897504767,0.23318414724061504,0.306896426925143,0.09753132651180581,0.02680373890325427,0.15906913472604275,8.313000191495528,0.025,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,116,mismatch,1.0,0.0,-1,0.10396560160212873,0.23145205367422902,0.31189680480638615,0.11898586656438348,0.10615392401814461,0.3246835392813879,15.744935333377079,0.03,,
lqr_node2_q1_r1,-1,2,LQR,117,mismatch,1.0,0.0,-1,0.22033351497412662,0.4985696729205582,0.6610005449223799,0.2682846775278449,0.04140905663371086,0.17738457328606247,7.013320070316659,0.01,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,117,mismatch,1.0,0.0,-1,0.17237655212212408,0.5061267391857298,0.5171296563663722,0.1287465762220507,0.0310587165877223,0.30577076752286897,20.429802550464878,0.06,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,117,mismatch,1.0,0.0,-1,0.18643612776714952,0.49982582719834523,0.5593083833014486,0.17494569965465753,0.03319201432168484,0.2572211379236414,15.287330616811662,0.035,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,117,mismatch,1.0,0.0,-1,0.18958771674497424,0.5014122093180122,0.5687631502349227,0.19242385849874052,0.051296223886311054,0.27413239261307326,16.660562321736627,0.04,,
lqr_node2_q1_r1,-1,2,LQR,118,mismatch,1.0,0.0,-1,0.12554000719610667,0.20762862154977266,0.37662002158832,0.2571087618024997,0.03755480423569679,0.1277548501744069,5.372379182296218,0.01,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,118,mismatch,1.0,0.0,-1,0.08530889080774662,0.17435786201834708,0.25592667242323985,0.10717630509379102,0.05928798019886017,0.1842525940286251,11.21741934351409,0.0275,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,118,mismatch,1.0,0.0,-1,0.10794769851483113,0.18786908418403242,0.3238430955444934,0.17128404678293951,0.09932465106248856,0.17159183804605369,9.189926386490589,0.0225,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,118,mismatch,1.0,0.0,-1,0.10251894114339292,0.18487471401535147,0.30755682343017876,0.163929562555787,0.07013052515685558,0.17741950912554366,9.50834612432603,0.0225,,
lqr_node2_q1_r1,-1,2,LQR,119,mismatch,1.0,0.0,-1,0.15030884730969482,0.24075089573431038,0.4509265419290845,0.38387269869354773,0.08197854831814766,0.19709779091784382,6.547123500880595,0.0125,,
ppo_continuous_hopfield_node2_final_seed_1024,1024,2,PPO,119,mismatch,1.0,0.0,-1,0.05660797583565568,0.16602887624517274,0.16982392750696704,0.04129468692167674,0.017576951533555984,0.23237697945494307,11.132605920984716,0.0275,,
ppo_continuous_hopfield_node2_final_seed_123,123,2,PPO,119,mismatch,1.0,0.0,-1,0.06970565561599974,0.16988350654130743,0.2091169668479992,0.08611261653771371,0.032194122672080994,0.22047921625010095,9.548965418726956,0.0225,,
ppo_continuous_hopfield_node2_final_seed_42,42,2,PPO,119,mismatch,1.0,0.0,-1,0.06672595694068129,0.1681375993159516,0.20017787082204386,0.06120419105583871,0.008807267993688583,0.23076549229070434,10.605526370795456,0.0275,,
lqr_node3_q1_r1,-1,3,LQR,100,mismatch,1.0,0.0,-1,0.053608295174450274,0.09301443491562199,0.16082488552335084,0.08079446334230864,0.039177194237709045,0.1287706915084203,3.492221459969304,0.0,,
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,100,mismatch,1.0,0.0,-1,0.054867532755327984,0.10540377223347684,0.16460259826598397,0.07100915509839485,0.03920408897101879,0.1425509063940393,6.296552630909894,0.0175,,
